combo2;48|128|1|64,48|128|1|64,48|128|1|64,48|128|1|64,,,,,48|1|128|8,48|1|128|8,,48|128|1|64,,,,,,,,,,,,,,,;1,1,1,1,1,4,0,4,0,0,1,1,9,9,9,9,9,1,1,1,1,1,1,1,0,1,1;48|128|1|64,48|128|1|64,48|128|1|64,,,,;1,1,1,1,1,1,0;scale_value=f:0.12500000&keep_prob=f:1.0&pre_tockens=i:65536&next_tockens=i:65536&head_num=i:1&input_layout=s:BSND&inner_precise=i:0&sparse_mode=i:0&pse_type=i:1&seed=i:2&offset=i:0&out_dtype=i:3&softmax_in_layout=s:;0
combo3;2|4096|4|64,2|4096|2|64,2|4096|2|64,2|4096|4|64,,,,,2|4|4096|8,2|4|4096|8,,2|4096|4|64,,,,,,,,,,,,,,,;1,1,1,1,1,4,0,4,0,0,1,1,9,9,9,9,9,1,1,1,1,1,1,1,0,1,1;2|4096|4|64,2|4096|2|64,2|4096|2|64,,,,;1,1,1,1,1,1,0;scale_value=f:0.12500000&keep_prob=f:1.0&pre_tockens=i:128&next_tockens=i:0&head_num=i:4&input_layout=s:BSND&inner_precise=i:0&sparse_mode=i:2&pse_type=i:1&seed=i:2&offset=i:0&out_dtype=i:3&softmax_in_layout=s:;0
combo4;8|1024|4|64,8|2048|4|64,8|2048|4|64,8|1024|4|64,,,,,8|4|1024|8,8|4|1024|8,,8|1024|4|64,,,,,,,,,,,,,,,;1,1,1,1,1,4,0,4,0,0,1,1,9,9,9,9,9,1,1,1,1,1,1,1,0,1,1;8|1024|4|64,8|2048|4|64,8|2048|4|64,,,,;1,1,1,1,1,1,0;scale_value=f:0.12500000&keep_prob=f:1.0&pre_tockens=i:1024&next_tockens=i:0&head_num=i:4&input_layout=s:BSND&inner_precise=i:0&sparse_mode=i:3&pse_type=i:1&seed=i:2&offset=i:0&out_dtype=i:3&softmax_in_layout=s:;0
combo5;16|4|512|64,16|2|512|64,16|2|512|64,16|4|512|64,,,,,16|4|512|8,16|4|512|8,,16|4|512|64,,,,,,,,,,,,,,,;1,1,1,1,1,4,0,4,0,0,1,1,9,9,9,9,9,1,1,1,1,1,1,1,0,1,1;16|4|512|64,16|2|512|64,16|2|512|64,,,,;1,1,1,1,1,1,0;scale_value=f:0.12500000&keep_prob=f:1.0&pre_tockens=i:65536&next_tockens=i:65536&head_num=i:4&input_layout=s:BNSD&inner_precise=i:0&sparse_mode=i:0&pse_type=i:1&seed=i:2&offset=i:0&out_dtype=i:3&softmax_in_layout=s:;0
combo6;256|4|512,1024|4|512,1024|4|512,256|4|512,,,,,4|8|256|8,4|8|256|8,,256|4|512,,,,,,,,,,,,,,,;1,1,1,1,1,4,0,4,0,0,1,1,9,9,9,9,9,1,1,1,1,1,1,1,0,1,1;256|4|512,1024|4|512,1024|4|512,,,,;1,1,1,1,1,1,0;scale_value=f:0.12500000&keep_prob=f:1.0&pre_tockens=i:256&next_tockens=i:256&head_num=i:8&input_layout=s:SBH&inner_precise=i:0&sparse_mode=i:4&pse_type=i:1&seed=i:2&offset=i:0&out_dtype=i:3&softmax_in_layout=s:;0
sparse_4_128_128;2|1024|4|64,2|1024|2|64,2|1024|2|64,2|1024|4|64,,,,,2|4|1024|8,2|4|1024|8,,2|1024|4|64,,,,,,,,,,,,,,,;1,1,1,1,1,4,0,4,0,0,1,1,9,9,9,9,9,1,1,1,1,1,1,1,0,1,1;2|1024|4|64,2|1024|2|64,2|1024|2|64,,,,;1,1,1,1,1,1,0;scale_value=f:0.12500000&keep_prob=f:1.0&pre_tockens=i:128&next_tockens=i:128&head_num=i:4&input_layout=s:BSND&inner_precise=i:0&sparse_mode=i:4&pse_type=i:1&seed=i:2&offset=i:0&out_dtype=i:3&softmax_in_layout=s:;0
sparse_4_256_256;2|1024|4|64,2|1024|2|64,2|1024|2|64,2|1024|4|64,,,,,2|4|1024|8,2|4|1024|8,,2|1024|4|64,,,,,,,,,,,,,,,;1,1,1,1,1,4,0,4,0,0,1,1,9,9,9,9,9,1,1,1,1,1,1,1,0,1,1;2|1024|4|64,2|1024|2|64,2|1024|2|64,,,,;1,1,1,1,1,1,0;scale_value=f:0.12500000&keep_prob=f:1.0&pre_tockens=i:256&next_tockens=i:256&head_num=i:4&input_layout=s:BSND&inner_precise=i:0&sparse_mode=i:4&pse_type=i:1&seed=i:2&offset=i:0&out_dtype=i:3&softmax_in_layout=s:;0
sparse_3_128_0;2|1024|4|64,2|1024|2|64,2|1024|2|64,2|1024|4|64,,,,,2|4|1024|8,2|4|1024|8,,2|1024|4|64,,,,,,,,,,,,,,,;1,1,1,1,1,4,0,4,0,0,1,1,9,9,9,9,9,1,1,1,1,1,1,1,0,1,1;2|1024|4|64,2|1024|2|64,2|1024|2|64,,,,;1,1,1,1,1,1,0;scale_value=f:0.12500000&keep_prob=f:1.0&pre_tockens=i:128&next_tockens=i:0&head_num=i:4&input_layout=s:BSND&inner_precise=i:0&sparse_mode=i:3&pse_type=i:1&seed=i:2&offset=i:0&out_dtype=i:3&softmax_in_layout=s:;0
sparse_2_128_0;2|1024|4|64,2|1024|2|64,2|1024|2|64,2|1024|4|64,,,,,2|4|1024|8,2|4|1024|8,,2|1024|4|64,,,,,,,,,,,,,,,;1,1,1,1,1,4,0,4,0,0,1,1,9,9,9,9,9,1,1,1,1,1,1,1,0,1,1;2|1024|4|64,2|1024|2|64,2|1024|2|64,,,,;1,1,1,1,1,1,0;scale_value=f:0.12500000&keep_prob=f:1.0&pre_tockens=i:128&next_tockens=i:0&head_num=i:4&input_layout=s:BSND&inner_precise=i:0&sparse_mode=i:2&pse_type=i:1&seed=i:2&offset=i:0&out_dtype=i:3&softmax_in_layout=s:;0
sparse_1_65536_0;2|1024|4|64,2|1024|2|64,2|1024|2|64,2|1024|4|64,,,,,2|4|1024|8,2|4|1024|8,,2|1024|4|64,,,,,,,,,,,,,,,;1,1,1,1,1,4,0,4,0,0,1,1,9,9,9,9,9,1,1,1,1,1,1,1,0,1,1;2|1024|4|64,2|1024|2|64,2|1024|2|64,,,,;1,1,1,1,1,1,0;scale_value=f:0.12500000&keep_prob=f:1.0&pre_tockens=i:65536&next_tockens=i:0&head_num=i:4&input_layout=s:BSND&inner_precise=i:0&sparse_mode=i:1&pse_type=i:1&seed=i:2&offset=i:0&out_dtype=i:3&softmax_in_layout=s:;0
sparse_0_128_128;2|1024|4|64,2|1024|2|64,2|1024|2|64,2|1024|4|64,,,,,2|4|1024|8,2|4|1024|8,,2|1024|4|64,,,,,,,,,,,,,,,;1,1,1,1,1,4,0,4,0,0,1,1,9,9,9,9,9,1,1,1,1,1,1,1,0,1,1;2|1024|4|64,2|1024|2|64,2|1024|2|64,,,,;1,1,1,1,1,1,0;scale_value=f:0.12500000&keep_prob=f:1.0&pre_tockens=i:128&next_tockens=i:128&head_num=i:4&input_layout=s:BSND&inner_precise=i:0&sparse_mode=i:0&pse_type=i:1&seed=i:2&offset=i:0&out_dtype=i:3&softmax_in_layout=s:;0
s_odd_65;2|65|4|64,2|65|2|64,2|65|2|64,2|65|4|64,,,,,2|4|65|8,2|4|65|8,,2|65|4|64,,,,,,,,,,,,,,,;1,1,1,1,1,4,0,4,0,0,1,1,9,9,9,9,9,1,1,1,1,1,1,1,0,1,1;2|65|4|64,2|65|2|64,2|65|2|64,,,,;1,1,1,1,1,1,0;scale_value=f:0.12500000&keep_prob=f:1.0&pre_tockens=i:65536&next_tockens=i:65536&head_num=i:4&input_layout=s:BSND&inner_precise=i:0&sparse_mode=i:0&pse_type=i:1&seed=i:2&offset=i:0&out_dtype=i:3&softmax_in_layout=s:;0
s_odd_66;2|66|4|64,2|66|2|64,2|66|2|64,2|66|4|64,,,,,2|4|66|8,2|4|66|8,,2|66|4|64,,,,,,,,,,,,,,,;1,1,1,1,1,4,0,4,0,0,1,1,9,9,9,9,9,1,1,1,1,1,1,1,0,1,1;2|66|4|64,2|66|2|64,2|66|2|64,,,,;1,1,1,1,1,1,0;scale_value=f:0.12500000&keep_prob=f:1.0&pre_tockens=i:65536&next_tockens=i:65536&head_num=i:4&input_layout=s:BSND&inner_precise=i:0&sparse_mode=i:0&pse_type=i:1&seed=i:2&offset=i:0&out_dtype=i:3&softmax_in_layout=s:;0
s_odd_70;2|70|4|64,2|70|2|64,2|70|2|64,2|70|4|64,,,,,2|4|70|8,2|4|70|8,,2|70|4|64,,,,,,,,,,,,,,,;1,1,1,1,1,4,0,4,0,0,1,1,9,9,9,9,9,1,1,1,1,1,1,1,0,1,1;2|70|4|64,2|70|2|64,2|70|2|64,,,,;1,1,1,1,1,1,0;scale_value=f:0.12500000&keep_prob=f:1.0&pre_tockens=i:65536&next_tockens=i:65536&head_num=i:4&input_layout=s:BSND&inner_precise=i:0&sparse_mode=i:0&pse_type=i:1&seed=i:2&offset=i:0&out_dtype=i:3&softmax_in_layout=s:;0
s_odd_72;2|72|4|64,2|72|2|64,2|72|2|64,2|72|4|64,,,,,2|4|72|8,2|4|72|8,,2|72|4|64,,,,,,,,,,,,,,,;1,1,1,1,1,4,0,4,0,0,1,1,9,9,9,9,9,1,1,1,1,1,1,1,0,1,1;2|72|4|64,2|72|2|64,2|72|2|64,,,,;1,1,1,1,1,1,0;scale_value=f:0.12500000&keep_prob=f:1.0&pre_tockens=i:65536&next_tockens=i:65536&head_num=i:4&input_layout=s:BSND&inner_precise=i:0&sparse_mode=i:0&pse_type=i:1&seed=i:2&offset=i:0&out_dtype=i:3&softmax_in_layout=s:;0
s_odd_96;2|96|4|64,2|96|2|64,2|96|2|64,2|96|4|64,,,,,2|4|96|8,2|4|96|8,,2|96|4|64,,,,,,,,,,,,,,,;1,1,1,1,1,4,0,4,0,0,1,1,9,9,9,9,9,1,1,1,1,1,1,1,0,1,1;2|96|4|64,2|96|2|64,2|96|2|64,,,,;1,1,1,1,1,1,0;scale_value=f:0.12500000&keep_prob=f:1.0&pre_tockens=i:65536&next_tockens=i:65536&head_num=i:4&input_layout=s:BSND&inner_precise=i:0&sparse_mode=i:0&pse_type=i:1&seed=i:2&offset=i:0&out_dtype=i:3&softmax_in_layout=s:;0
s_odd_100;2|100|4|64,2|100|2|64,2|100|2|64,2|100|4|64,,,,,2|4|100|8,2|4|100|8,,2|100|4|64,,,,,,,,,,,,,,,;1,1,1,1,1,4,0,4,0,0,1,1,9,9,9,9,9,1,1,1,1,1,1,1,0,1,1;2|100|4|64,2|100|2|64,2|100|2|64,,,,;1,1,1,1,1,1,0;scale_value=f:0.12500000&keep_prob=f:1.0&pre_tockens=i:65536&next_tockens=i:65536&head_num=i:4&input_layout=s:BSND&inner_precise=i:0&sparse_mode=i:0&pse_type=i:1&seed=i:2&offset=i:0&out_dtype=i:3&softmax_in_layout=s:;0
s_odd_127;2|127|4|64,2|127|2|64,2|127|2|64,2|127|4|64,,,,,2|4|127|8,2|4|127|8,,2|127|4|64,,,,,,,,,,,,,,,;1,1,1,1,1,4,0,4,0,0,1,1,9,9,9,9,9,1,1,1,1,1,1,1,0,1,1;2|127|4|64,2|127|2|64,2|127|2|64,,,,;1,1,1,1,1,1,0;scale_value=f:0.12500000&keep_prob=f:1.0&pre_tockens=i:65536&next_tockens=i:65536&head_num=i:4&input_layout=s:BSND&inner_precise=i:0&sparse_mode=i:0&pse_type=i:1&seed=i:2&offset=i:0&out_dtype=i:3&softmax_in_layout=s:;0
sink_n1;2|1024|4|64,2|1024|2|64,2|1024|2|64,2|1024|4|64,,,,,2|4|1024|8,2|4|1024|8,,2|1024|4|64,,,,,,,,,,,,,4,,;1,1,1,1,1,4,0,4,0,0,1,1,9,9,9,9,9,1,1,1,1,1,1,1,0,1,1;2|1024|4|64,2|1024|2|64,2|1024|2|64,1,1,1,4;1,1,1,1,1,1,0;scale_value=f:0.12500000&keep_prob=f:1.0&pre_tockens=i:65536&next_tockens=i:65536&head_num=i:4&input_layout=s:BSND&inner_precise=i:0&sparse_mode=i:0&pse_type=i:1&seed=i:2&offset=i:0&out_dtype=i:3&softmax_in_layout=s:;0
sink_b32;32|1024|4|64,32|1024|2|64,32|1024|2|64,32|1024|4|64,,,,,32|4|1024|8,32|4|1024|8,,32|1024|4|64,,,,,,,,,,,,,4,,;1,1,1,1,1,4,0,4,0,0,1,1,9,9,9,9,9,1,1,1,1,1,1,1,0,1,1;32|1024|4|64,32|1024|2|64,32|1024|2|64,1,1,1,4;1,1,1,1,1,1,0;scale_value=f:0.12500000&keep_prob=f:1.0&pre_tockens=i:65536&next_tockens=i:65536&head_num=i:4&input_layout=s:BSND&inner_precise=i:0&sparse_mode=i:0&pse_type=i:1&seed=i:2&offset=i:0&out_dtype=i:3&softmax_in_layout=s:;0
